kode dapil;jenis dapil;nama dapil;kode wilayah;tingkatan wilayah;nama;is_pecah
5201;DPR RI;NUSA TENGGARA BARAT I;5206;Kabupaten/Kota;BIMA;FALSE
5201;DPR RI;NUSA TENGGARA BARAT I;5207;Kabupaten/Kota;SUMBAWA BARAT;FALSE
5201;DPR RI;NUSA TENGGARA BARAT I;5272;Kabupaten/Kota;KOTA BIMA;FALSE
5202;DPR RI;NUSA TENGGARA BARAT II;5201;Kabupaten/Kota;LOMBOK BARAT;FALSE
5202;DPR RI;NUSA TENGGARA BARAT II;5202;Kabupaten/Kota;LOMBOK TENGAH;FALSE
5202;DPR RI;NUSA TENGGARA BARAT II;5203;Kabupaten/Kota;LOMBOK TIMUR;FALSE
5202;DPR RI;NUSA TENGGARA BARAT II;5208;Kabupaten/Kota;LOMBOK UTARA;FALSE
5202;DPR RI;NUSA TENGGARA BARAT II;5271;Kabupaten/Kota;KOTA MATARAM;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5305;Kabupaten/Kota;ALOR;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5306;Kabupaten/Kota;FLORES TIMUR;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5307;Kabupaten/Kota;SIKKA;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5308;Kabupaten/Kota;ENDE;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5309;Kabupaten/Kota;NGADA;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5310;Kabupaten/Kota;MANGGARAI;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5313;Kabupaten/Kota;LEMBATA;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5315;Kabupaten/Kota;MANGGARAI BARAT;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5316;Kabupaten/Kota;NAGEKEO;FALSE
5301;DPR RI;NUSA TENGGARA TIMUR I;5319;Kabupaten/Kota;MANGGARAI TIMUR;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5301;Kabupaten/Kota;KUPANG;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5302;Kabupaten/Kota;TIMOR TENGAH SELATAN;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5303;Kabupaten/Kota;TIMOR TENGAH UTARA;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5304;Kabupaten/Kota;BELU;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5311;Kabupaten/Kota;SUMBA TIMUR;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5312;Kabupaten/Kota;SUMBA BARAT;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5314;Kabupaten/Kota;ROTE NDAO;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5317;Kabupaten/Kota;SUMBA TENGAH;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5318;Kabupaten/Kota;SUMBA BARAT DAYA;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5320;Kabupaten/Kota;SABU RAIJUA;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5321;Kabupaten/Kota;MALAKA;FALSE
5302;DPR RI;NUSA TENGGARA TIMUR II;5371;Kabupaten/Kota;KOTA KUPANG;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6101;Kabupaten/Kota;SAMBAS;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6102;Kabupaten/Kota;MEMPAWAH;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6104;Kabupaten/Kota;KETAPANG;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6107;Kabupaten/Kota;BENGKAYANG;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6108;Kabupaten/Kota;LANDAK;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6111;Kabupaten/Kota;KAYONG UTARA;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6112;Kabupaten/Kota;KUBU RAYA;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6171;Kabupaten/Kota;KOTA PONTIANAK;FALSE
6101;DPR RI;KALIMANTAN BARAT I;6172;Kabupaten/Kota;KOTA SINGKAWANG;FALSE
6102;DPR RI;KALIMANTAN BARAT II;6103;Kabupaten/Kota;SANGGAU;FALSE
6102;DPR RI;KALIMANTAN BARAT II;6105;Kabupaten/Kota;SINTANG;FALSE
6102;DPR RI;KALIMANTAN BARAT II;6106;Kabupaten/Kota;KAPUAS HULU;FALSE
6102;DPR RI;KALIMANTAN BARAT II;6109;Kabupaten/Kota;SEKADAU;FALSE
6102;DPR RI;KALIMANTAN BARAT II;6110;Kabupaten/Kota;MELAWI;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6201;Kabupaten/Kota;KOTAWARINGIN BARAT;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6202;Kabupaten/Kota;KOTAWARINGIN TIMUR;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6203;Kabupaten/Kota;KAPUAS;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6204;Kabupaten/Kota;BARITO SELATAN;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6205;Kabupaten/Kota;BARITO UTARA;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6206;Kabupaten/Kota;KATINGAN;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6207;Kabupaten/Kota;SERUYAN;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6208;Kabupaten/Kota;SUKAMARA;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6209;Kabupaten/Kota;LAMANDAU;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6210;Kabupaten/Kota;GUNUNG MAS;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6211;Kabupaten/Kota;PULANG PISAU;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6212;Kabupaten/Kota;MURUNG RAYA;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6213;Kabupaten/Kota;BARITO TIMUR;FALSE
6201;DPR RI;KALIMANTAN TENGAH I;6271;Kabupaten/Kota;KOTA PALANGKARAYA;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6303;Kabupaten/Kota;BANJAR;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6304;Kabupaten/Kota;BARITO KUALA;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6305;Kabupaten/Kota;TAPIN;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6306;Kabupaten/Kota;HULU SUNGAI SELATAN;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6307;Kabupaten/Kota;HULU SUNGAI TENGAH;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6308;Kabupaten/Kota;HULU SUNGAI UTARA;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6309;Kabupaten/Kota;TABALONG;FALSE
6301;DPR RI;KALIMANTAN SELATAN I;6311;Kabupaten/Kota;BALANGAN;FALSE
6302;DPR RI;KALIMANTAN SELATAN II;6301;Kabupaten/Kota;TANAH LAUT;FALSE
6302;DPR RI;KALIMANTAN SELATAN II;6302;Kabupaten/Kota;KOTABARU;FALSE
6302;DPR RI;KALIMANTAN SELATAN II;6310;Kabupaten/Kota;TANAH BUMBU;FALSE
6302;DPR RI;KALIMANTAN SELATAN II;6371;Kabupaten/Kota;KOTA BANJARMASIN;FALSE
6302;DPR RI;KALIMANTAN SELATAN II;6372;Kabupaten/Kota;KOTA BANJARBARU;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6401;Kabupaten/Kota;PASER;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6402;Kabupaten/Kota;KUTAI KARTANEGARA;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6403;Kabupaten/Kota;BERAU;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6407;Kabupaten/Kota;KUTAI BARAT;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6408;Kabupaten/Kota;KUTAI TIMUR;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6409;Kabupaten/Kota;PENAJAM PASER UTARA;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6411;Kabupaten/Kota;MAHAKAM ULU;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6471;Kabupaten/Kota;KOTA BALIKPAPAN;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6472;Kabupaten/Kota;KOTA SAMARINDA;FALSE
6401;DPR RI;KALIMANTAN TIMUR I;6474;Kabupaten/Kota;KOTA BONTANG;FALSE
6501;DPR RI;KALIMANTAN UTARA I;6501;Kabupaten/Kota;BULUNGAN;FALSE
6501;DPR RI;KALIMANTAN UTARA I;6502;Kabupaten/Kota;MALINAU;FALSE
6501;DPR RI;KALIMANTAN UTARA I;6503;Kabupaten/Kota;NUNUKAN;FALSE
6501;DPR RI;KALIMANTAN UTARA I;6504;Kabupaten/Kota;TANA TIDUNG;FALSE
6501;DPR RI;KALIMANTAN UTARA I;6571;Kabupaten/Kota;KOTA TARAKAN;FALSE
7101;DPR RI;SULAWESI UTARA I;7101;Kabupaten/Kota;BOLAANG MONGONDOW;FALSE
7101;DPR RI;SULAWESI UTARA I;7102;Kabupaten/Kota;MINAHASA;FALSE
7101;DPR RI;SULAWESI UTARA I;7103;Kabupaten/Kota;KEPULAUAN SANGIHE;FALSE
7101;DPR RI;SULAWESI UTARA I;7104;Kabupaten/Kota;KEPULAUAN TALAUD;FALSE
7101;DPR RI;SULAWESI UTARA I;7105;Kabupaten/Kota;MINAHASA SELATAN;FALSE
7101;DPR RI;SULAWESI UTARA I;7106;Kabupaten/Kota;MINAHASA UTARA;FALSE
7101;DPR RI;SULAWESI UTARA I;7107;Kabupaten/Kota;MINAHASA TENGGARA;FALSE
7101;DPR RI;SULAWESI UTARA I;7108;Kabupaten/Kota;BOLAANG MONGONDOW UTARA;FALSE
7101;DPR RI;SULAWESI UTARA I;7109;Kabupaten/Kota;KEP. SIAU TAGULANDANG BIARO;FALSE
7101;DPR RI;SULAWESI UTARA I;7110;Kabupaten/Kota;BOLAANG MONGONDOW TIMUR;FALSE
7101;DPR RI;SULAWESI UTARA I;7111;Kabupaten/Kota;BOLAANG MONGONDOW SELATAN;FALSE
7101;DPR RI;SULAWESI UTARA I;7171;Kabupaten/Kota;KOTA MANADO;FALSE
7101;DPR RI;SULAWESI UTARA I;7172;Kabupaten/Kota;KOTA BITUNG;FALSE
7101;DPR RI;SULAWESI UTARA I;7173;Kabupaten/Kota;KOTA TOMOHON;FALSE
7101;DPR RI;SULAWESI UTARA I;7174;Kabupaten/Kota;KOTA KOTAMOBAGU;FALSE
7201;DPR RI;SULAWESI TENGAH I;7201;Kabupaten/Kota;BANGGAI;FALSE
7201;DPR RI;SULAWESI TENGAH I;7202;Kabupaten/Kota;POSO;FALSE
7201;DPR RI;SULAWESI TENGAH I;7203;Kabupaten/Kota;DONGGALA;FALSE
7201;DPR RI;SULAWESI TENGAH I;7204;Kabupaten/Kota;TOLI TOLI;FALSE
7201;DPR RI;SULAWESI TENGAH I;7205;Kabupaten/Kota;BUOL;FALSE
7201;DPR RI;SULAWESI TENGAH I;7206;Kabupaten/Kota;MOROWALI;FALSE
7201;DPR RI;SULAWESI TENGAH I;7207;Kabupaten/Kota;BANGGAI KEPULAUAN;FALSE
7201;DPR RI;SULAWESI TENGAH I;7208;Kabupaten/Kota;PARIGI MOUTONG;FALSE
7201;DPR RI;SULAWESI TENGAH I;7209;Kabupaten/Kota;TOJO UNA UNA;FALSE
7201;DPR RI;SULAWESI TENGAH I;7210;Kabupaten/Kota;SIGI;FALSE
7201;DPR RI;SULAWESI TENGAH I;7211;Kabupaten/Kota;BANGGAI LAUT;FALSE
7201;DPR RI;SULAWESI TENGAH I;7212;Kabupaten/Kota;MOROWALI UTARA;FALSE
7201;DPR RI;SULAWESI TENGAH I;7271;Kabupaten/Kota;KOTA PALU;FALSE
7301;DPR RI;SULAWESI SELATAN I;7301;Kabupaten/Kota;KEPULAUAN SELAYAR;FALSE
7301;DPR RI;SULAWESI SELATAN I;7303;Kabupaten/Kota;BANTAENG;FALSE
7301;DPR RI;SULAWESI SELATAN I;7304;Kabupaten/Kota;JENEPONTO;FALSE
7301;DPR RI;SULAWESI SELATAN I;7305;Kabupaten/Kota;TAKALAR;FALSE
7301;DPR RI;SULAWESI SELATAN I;7306;Kabupaten/Kota;GOWA;FALSE
7301;DPR RI;SULAWESI SELATAN I;7371;Kabupaten/Kota;KOTA MAKASSAR;FALSE
7302;DPR RI;SULAWESI SELATAN II;7302;Kabupaten/Kota;BULUKUMBA;FALSE
7302;DPR RI;SULAWESI SELATAN II;7307;Kabupaten/Kota;SINJAI;FALSE
7302;DPR RI;SULAWESI SELATAN II;7308;Kabupaten/Kota;BONE;FALSE
7302;DPR RI;SULAWESI SELATAN II;7309;Kabupaten/Kota;MAROS;FALSE
7302;DPR RI;SULAWESI SELATAN II;7310;Kabupaten/Kota;PANGKAJENE KEPULAUAN;FALSE
7302;DPR RI;SULAWESI SELATAN II;7311;Kabupaten/Kota;BARRU;FALSE
7302;DPR RI;SULAWESI SELATAN II;7312;Kabupaten/Kota;SOPPENG;FALSE
7302;DPR RI;SULAWESI SELATAN II;7313;Kabupaten/Kota;WAJO;FALSE
7302;DPR RI;SULAWESI SELATAN II;7372;Kabupaten/Kota;KOTA PARE PARE;FALSE
7303;DPR RI;SULAWESI SELATAN III;7314;Kabupaten/Kota;SIDENRENG RAPPANG;FALSE
7303;DPR RI;SULAWESI SELATAN III;7315;Kabupaten/Kota;PINRANG;FALSE
7303;DPR RI;SULAWESI SELATAN III;7316;Kabupaten/Kota;ENREKANG;FALSE
7303;DPR RI;SULAWESI SELATAN III;7317;Kabupaten/Kota;LUWU;FALSE
7303;DPR RI;SULAWESI SELATAN III;7318;Kabupaten/Kota;TANA TORAJA;FALSE
7303;DPR RI;SULAWESI SELATAN III;7322;Kabupaten/Kota;LUWU UTARA;FALSE
7303;DPR RI;SULAWESI SELATAN III;7324;Kabupaten/Kota;LUWU TIMUR;FALSE
7303;DPR RI;SULAWESI SELATAN III;7326;Kabupaten/Kota;TORAJA UTARA;FALSE
7303;DPR RI;SULAWESI SELATAN III;7373;Kabupaten/Kota;KOTA PALOPO;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7401;Kabupaten/Kota;KOLAKA;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7402;Kabupaten/Kota;KONAWE;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7403;Kabupaten/Kota;MUNA;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7404;Kabupaten/Kota;BUTON;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7405;Kabupaten/Kota;KONAWE SELATAN;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7406;Kabupaten/Kota;BOMBANA;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7407;Kabupaten/Kota;WAKATOBI;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7408;Kabupaten/Kota;KOLAKA UTARA;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7409;Kabupaten/Kota;KONAWE UTARA;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7410;Kabupaten/Kota;BUTON UTARA;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7411;Kabupaten/Kota;KOLAKA TIMUR;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7412;Kabupaten/Kota;KONAWE KEPULAUAN;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7413;Kabupaten/Kota;MUNA BARAT;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7414;Kabupaten/Kota;BUTON TENGAH;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7415;Kabupaten/Kota;BUTON SELATAN;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7471;Kabupaten/Kota;KOTA KENDARI;FALSE
7401;DPR RI;SULAWESI TENGGARA I;7472;Kabupaten/Kota;KOTA BAU BAU;FALSE
7501;DPR RI;GORONTALO I;7501;Kabupaten/Kota;GORONTALO;FALSE
7501;DPR RI;GORONTALO I;7502;Kabupaten/Kota;BOALEMO;FALSE
7501;DPR RI;GORONTALO I;7503;Kabupaten/Kota;BONE BOLANGO;FALSE
7501;DPR RI;GORONTALO I;7504;Kabupaten/Kota;POHUWATO;FALSE
7501;DPR RI;GORONTALO I;7505;Kabupaten/Kota;GORONTALO UTARA;FALSE
7501;DPR RI;GORONTALO I;7571;Kabupaten/Kota;KOTA GORONTALO;FALSE
7601;DPR RI;SULAWESI BARAT I;7601;Kabupaten/Kota;PASANGKAYU;FALSE
7601;DPR RI;SULAWESI BARAT I;7602;Kabupaten/Kota;MAMUJU;FALSE
7601;DPR RI;SULAWESI BARAT I;7603;Kabupaten/Kota;MAMASA;FALSE
7601;DPR RI;SULAWESI BARAT I;7604;Kabupaten/Kota;POLEWALI MANDAR;FALSE
7601;DPR RI;SULAWESI BARAT I;7605;Kabupaten/Kota;MAJENE;FALSE
7601;DPR RI;SULAWESI BARAT I;7606;Kabupaten/Kota;MAMUJU TENGAH;FALSE
8101;DPR RI;MALUKU I;8101;Kabupaten/Kota;MALUKU TENGAH;FALSE
8101;DPR RI;MALUKU I;8102;Kabupaten/Kota;MALUKU TENGGARA;FALSE
8101;DPR RI;MALUKU I;8103;Kabupaten/Kota;KEPULAUAN TANIMBAR;FALSE
8101;DPR RI;MALUKU I;8104;Kabupaten/Kota;BURU;FALSE
8101;DPR RI;MALUKU I;8105;Kabupaten/Kota;SERAM BAGIAN TIMUR;FALSE
8101;DPR RI;MALUKU I;8106;Kabupaten/Kota;SERAM BAGIAN BARAT;FALSE
8101;DPR RI;MALUKU I;8107;Kabupaten/Kota;KEPULAUAN ARU;FALSE
8101;DPR RI;MALUKU I;8108;Kabupaten/Kota;MALUKU BARAT DAYA;FALSE
8101;DPR RI;MALUKU I;8109;Kabupaten/Kota;BURU SELATAN;FALSE
8101;DPR RI;MALUKU I;8171;Kabupaten/Kota;KOTA AMBON;FALSE
8101;DPR RI;MALUKU I;8172;Kabupaten/Kota;KOTA TUAL;FALSE
8201;DPR RI;MALUKU UTARA I;8201;Kabupaten/Kota;HALMAHERA BARAT;FALSE
8201;DPR RI;MALUKU UTARA I;8202;Kabupaten/Kota;HALMAHERA TENGAH;FALSE
8201;DPR RI;MALUKU UTARA I;8203;Kabupaten/Kota;HALMAHERA UTARA;FALSE
8201;DPR RI;MALUKU UTARA I;8204;Kabupaten/Kota;HALMAHERA SELATAN;FALSE
8201;DPR RI;MALUKU UTARA I;8205;Kabupaten/Kota;KEPULAUAN SULA;FALSE
8201;DPR RI;MALUKU UTARA I;8206;Kabupaten/Kota;HALMAHERA TIMUR;FALSE
8201;DPR RI;MALUKU UTARA I;8207;Kabupaten/Kota;PULAU MOROTAI;FALSE
8201;DPR RI;MALUKU UTARA I;8208;Kabupaten/Kota;PULAU TALIABU;FALSE
8201;DPR RI;MALUKU UTARA I;8271;Kabupaten/Kota;KOTA TERNATE;FALSE
8201;DPR RI;MALUKU UTARA I;8272;Kabupaten/Kota;KOTA TIDORE KEPULAUAN;FALSE
9101;DPR RI;PAPUA I;9103;Kabupaten/Kota;JAYAPURA;FALSE
9101;DPR RI;PAPUA I;9105;Kabupaten/Kota;KEPULAUAN YAPEN;FALSE
9101;DPR RI;PAPUA I;9106;Kabupaten/Kota;BIAK NUMFOR;FALSE
9101;DPR RI;PAPUA I;9110;Kabupaten/Kota;SARMI;FALSE
9101;DPR RI;PAPUA I;9111;Kabupaten/Kota;KEEROM;FALSE
9101;DPR RI;PAPUA I;9115;Kabupaten/Kota;WAROPEN;FALSE
9101;DPR RI;PAPUA I;9119;Kabupaten/Kota;SUPIORI;FALSE
9101;DPR RI;PAPUA I;9120;Kabupaten/Kota;MAMBERAMO RAYA;FALSE
9101;DPR RI;PAPUA I;9171;Kabupaten/Kota;KOTA JAYAPURA;FALSE
9201;DPR RI;PAPUA BARAT I;9202;Kabupaten/Kota;MANOKWARI;FALSE
9201;DPR RI;PAPUA BARAT I;9203;Kabupaten/Kota;FAK FAK;FALSE
9201;DPR RI;PAPUA BARAT I;9206;Kabupaten/Kota;TELUK BINTUNI;FALSE
9201;DPR RI;PAPUA BARAT I;9207;Kabupaten/Kota;TELUK WONDAMA;FALSE
9201;DPR RI;PAPUA BARAT I;9208;Kabupaten/Kota;KAIMANA;FALSE
9201;DPR RI;PAPUA BARAT I;9211;Kabupaten/Kota;MANOKWARI SELATAN;FALSE
9201;DPR RI;PAPUA BARAT I;9212;Kabupaten/Kota;PEGUNUNGAN ARFAK;FALSE
9301;DPR RI;PAPUA SELATAN I;9301;Kabupaten/Kota;MERAUKE;FALSE
9301;DPR RI;PAPUA SELATAN I;9302;Kabupaten/Kota;BOVEN DIGOEL;FALSE
9301;DPR RI;PAPUA SELATAN I;9303;Kabupaten/Kota;MAPPI;FALSE
9301;DPR RI;PAPUA SELATAN I;9304;Kabupaten/Kota;ASMAT;FALSE
9401;DPR RI;PAPUA TENGAH I;9401;Kabupaten/Kota;NABIRE;FALSE
9401;DPR RI;PAPUA TENGAH I;9402;Kabupaten/Kota;PUNCAK JAYA;FALSE
9401;DPR RI;PAPUA TENGAH I;9403;Kabupaten/Kota;PANIAI;FALSE
9401;DPR RI;PAPUA TENGAH I;9404;Kabupaten/Kota;MIMIKA;FALSE
9401;DPR RI;PAPUA TENGAH I;9405;Kabupaten/Kota;PUNCAK;FALSE
9401;DPR RI;PAPUA TENGAH I;9406;Kabupaten/Kota;DOGIYAI;FALSE
9401;DPR RI;PAPUA TENGAH I;9407;Kabupaten/Kota;INTAN JAYA;FALSE
9401;DPR RI;PAPUA TENGAH I;9408;Kabupaten/Kota;DEIYAI;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9501;Kabupaten/Kota;JAYAWIJAYA;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9502;Kabupaten/Kota;PEGUNUNGAN BINTANG;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9503;Kabupaten/Kota;YAHUKIMO;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9504;Kabupaten/Kota;TOLIKARA;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9505;Kabupaten/Kota;MAMBERAMO TENGAH;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9506;Kabupaten/Kota;YALIMO;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9507;Kabupaten/Kota;LANNY JAYA;FALSE
9501;DPR RI;PAPUA PEGUNUNGAN I;9508;Kabupaten/Kota;NDUGA;FALSE
9601;DPR RI;PAPUA BARAT DAYA I;9601;Kabupaten/Kota;SORONG;FALSE
9601;DPR RI;PAPUA BARAT DAYA I;9602;Kabupaten/Kota;SORONG SELATAN;FALSE
9601;DPR RI;PAPUA BARAT DAYA I;9603;Kabupaten/Kota;RAJA AMPAT;FALSE
9601;DPR RI;PAPUA BARAT DAYA I;9604;Kabupaten/Kota;TAMBRAUW;FALSE
9601;DPR RI;PAPUA BARAT DAYA I;9605;Kabupaten/Kota;MAYBRAT;FALSE
9601;DPR RI;PAPUA BARAT DAYA I;9671;Kabupaten/Kota;KOTA SORONG;FALSE
110001;DPRD PROVINSI;ACEH 1;1106;Kabupaten/Kota;ACEH BESAR;FALSE
110001;DPRD PROVINSI;ACEH 1;1171;Kabupaten/Kota;KOTA BANDA ACEH;FALSE
110001;DPRD PROVINSI;ACEH 1;1172;Kabupaten/Kota;KOTA SABANG;FALSE
110002;DPRD PROVINSI;ACEH 2;1107;Kabupaten/Kota;PIDIE;FALSE
110002;DPRD PROVINSI;ACEH 2;1118;Kabupaten/Kota;PIDIE JAYA;FALSE
110003;DPRD PROVINSI;ACEH 3;1111;Kabupaten/Kota;BIREUEN;FALSE
110004;DPRD PROVINSI;ACEH 4;1104;Kabupaten/Kota;ACEH TENGAH;FALSE
110004;DPRD PROVINSI;ACEH 4;1117;Kabupaten/Kota;BENER MERIAH;FALSE
110005;DPRD PROVINSI;ACEH 5;1108;Kabupaten/Kota;ACEH UTARA;FALSE
110005;DPRD PROVINSI;ACEH 5;1173;Kabupaten/Kota;KOTA LHOKSEUMAWE;FALSE
110006;DPRD PROVINSI;ACEH 6;1103;Kabupaten/Kota;ACEH TIMUR;FALSE
110007;DPRD PROVINSI;ACEH 7;1116;Kabupaten/Kota;ACEH TAMIANG;FALSE
110007;DPRD PROVINSI;ACEH 7;1174;Kabupaten/Kota;KOTA LANGSA;FALSE
110008;DPRD PROVINSI;ACEH 8;1102;Kabupaten/Kota;ACEH TENGGARA;FALSE
110008;DPRD PROVINSI;ACEH 8;1113;Kabupaten/Kota;GAYO LUES;FALSE
110009;DPRD PROVINSI;ACEH 9;1101;Kabupaten/Kota;ACEH SELATAN;FALSE
110009;DPRD PROVINSI;ACEH 9;1110;Kabupaten/Kota;ACEH SINGKIL;FALSE
110009;DPRD PROVINSI;ACEH 9;1112;Kabupaten/Kota;ACEH BARAT DAYA;FALSE
110009;DPRD PROVINSI;ACEH 9;1175;Kabupaten/Kota;KOTA SUBULUSSALAM;FALSE
110010;DPRD PROVINSI;ACEH 10;1105;Kabupaten/Kota;ACEH BARAT;FALSE
110010;DPRD PROVINSI;ACEH 10;1109;Kabupaten/Kota;SIMEULUE;FALSE
110010;DPRD PROVINSI;ACEH 10;1114;Kabupaten/Kota;ACEH JAYA;FALSE
110010;DPRD PROVINSI;ACEH 10;1115;Kabupaten/Kota;NAGAN RAYA;FALSE
110101;DPRD KABUPATEN/KOTA;ACEH SELATAN 1;110106;Kecamatan;SAMADUA;FALSE
110101;DPRD KABUPATEN/KOTA;ACEH SELATAN 1;110108;Kecamatan;TAPAKTUAN;FALSE
110102;DPRD KABUPATEN/KOTA;ACEH SELATAN 2;110105;Kecamatan;MEUKEK;FALSE
110102;DPRD KABUPATEN/KOTA;ACEH SELATAN 2;110107;Kecamatan;SAWANG;FALSE
110103;DPRD KABUPATEN/KOTA;ACEH SELATAN 3;110104;Kecamatan;LABUHANHAJI;FALSE
110103;DPRD KABUPATEN/KOTA;ACEH SELATAN 3;110111;Kecamatan;LABUHAN HAJI TIMUR;FALSE
110103;DPRD KABUPATEN/KOTA;ACEH SELATAN 3;110112;Kecamatan;LABUHAN HAJI BARAT;FALSE
110104;DPRD KABUPATEN/KOTA;ACEH SELATAN 4;110102;Kecamatan;KLUET UTARA;FALSE
110104;DPRD KABUPATEN/KOTA;ACEH SELATAN 4;110110;Kecamatan;PASI RAJA;FALSE
110104;DPRD KABUPATEN/KOTA;ACEH SELATAN 4;110113;Kecamatan;KLUET TENGAH;FALSE
110105;DPRD KABUPATEN/KOTA;ACEH SELATAN 5;110103;Kecamatan;KLUET SELATAN;FALSE
110105;DPRD KABUPATEN/KOTA;ACEH SELATAN 5;110114;Kecamatan;KLUET TIMUR;FALSE
110106;DPRD KABUPATEN/KOTA;ACEH SELATAN 6;110101;Kecamatan;BAKONGAN;FALSE
110106;DPRD KABUPATEN/KOTA;ACEH SELATAN 6;110109;Kecamatan;TRUMON;FALSE
110106;DPRD KABUPATEN/KOTA;ACEH SELATAN 6;110115;Kecamatan;BAKONGAN TIMUR;FALSE
110106;DPRD KABUPATEN/KOTA;ACEH SELATAN 6;110116;Kecamatan;TRUMON TIMUR;FALSE
110106;DPRD KABUPATEN/KOTA;ACEH SELATAN 6;110117;Kecamatan;KOTA BAHAGIA;FALSE
110106;DPRD KABUPATEN/KOTA;ACEH SELATAN 6;110118;Kecamatan;TRUMON TENGAH;FALSE
110201;DPRD KABUPATEN/KOTA;ACEH TENGGARA 1;110204;Kecamatan;BABUSSALAM;FALSE
